Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
565,186,ENS; BAA; BODED; CAD; CADE; EE; FAE; HE; AJEE; GI; EEK; NE; LI; ME; OO; MO; HI; MEN; NERKS; NOS; PUTT; NY; UP,188,SERINS; BA; DADA; EAS; EE; EXEC; ECAD; GI; NUKE; EL; FILM; BAG; EN; JO; NO; ON; ON; EEN; SEEK; NON; MENT; TAD,Player2
566,213,HOP; PEA; AA; ADD; AXED; EEN; FEE; GEE; BI; GAL; EHED; NA; LIN; NAN; KO; KOR; JORS; ST; ST; MO; TUT; KY; UT; JUT,227,EE; EOAN; CABRE; DE; PEACED; DEE; GEE; FIB; LI; LIER; GIMME; NA; EN; EON; NO; ERK; ON; ENS; URN; PO; WE; ERKS; WHOP; DAWK,Player2
567,170,WEN; JA; HAAR; AA; ZEE; DEED; FEED; DEF; KHI; EEL; JEEL; LI; GLEE; EN; ON; MON; IN; ENS; EFT; CRU; ST; KURUS,202,EE; ORA; DITA; DEB; ABCEE; EE; EE; AE; KI; CIG; NEE; NE; INN; GNOMON; PROO; SEA; PST; PST; URUS; MONY; MM,Player2
568,175,RIP; AA; RIPE; EA; EA; DIE; CEE; EE; CEE; EA; GIE; HM; EL; KNEE; DE; FEN; ELF; NOM; ON; SEA; SEA; ONS; PE; FENT; JUN; ST; YEA,193,OE; ZA; AL; CRIPE; BE; DEE; ED; BED; EE; GHI; LEA; FE; GIEN; HEN; DEEK; DEN; JO; GOO; ROK; NEK; KON; HENS; ST; DENTS; UMM; JUN; XU,Player2
569,194,NEON; EA; JAFA; JADED; BEAD; EE; EE; GEE; CEE; FIG; ICK; MINIM; IN; LOON; PICK; NEF; EAS; ORS; INN; UT; EEW; KY; LINN,206,TO; IN; AN; TOAD; DE; EE; EXEC; BEG; KHEDA; DELL; GEE; KAIN; OHM; KNOP; JO; JAFAS; REN; EONS; NURR; AAS; EEN; ST,Player2
570,140,OAR; AAS; BA; BAD; CEPE; EE; VEG; EF; ID; EE; GELID; EL; MM; EN; ENG; ONO; GOO; NO; ES; NOR; ESS; NOM; NUN,156,AD; AAH; AUA; FE; REDE; CEE; GEE; HI; DEEP; DEE; ME; ELL; INK; KEN; OINK; NE; DEN; ORC; NA; ST; ST; UN; TEF,Player2
571,176,YAR; HADES; ACCA; ARE; DE; EE; AE; HIE; GIBED; EL; FLARE; MI; NE; KIN; IN; NE; LOON; LA; MONOS; NOT; UG; UR; POW; XU,165,REOS; ANTA; DAB; DEE; EE; FE; ED; GIEN; KI; MO; BE; ENE; MON; EEN; NO; KO; PO; MEMS; KOPS; ET; US; TE; TSK; URN,Player1
572,161,OBE; AG; GAU; AD; AW; EE; DE; EE; GEE; EE; AGIO; LIG; NEE; IN; LEAD; EN; MONK; US; REES; LOT; TI; ER; LOS,227,ET; VANT; ACT; FE; DE; DOE; DEB; CEDE; DEE; HIE; KIF; HMM; EEN; KEN; NON; PO; PORN; OS; ETAS; SUS; WYNN; VEER; LOST,Player2
573,199,LARS; AA; WAB; ADDUCT; EE; EEEW; NEED; EE; HA; GEE; EDH; FE; EL; MI; ON; NONE; NIP; RANTS; TRIM; RUDE; SON; ST; REEK; GEEZ,201,OIL; RAN; COS; AD; NE; JEE; DEED; GED; BEG; EEK; MI; MICOS; NEE; KIN; MOOK; PRO; SO; EN; TE; PROST; ST; NY; NU,Player2
574,149,ARED; AND; EA; DAD; EE; EE; AG; ED; JEE; EL; MIG; AL; NEE; NIM; NOB; ON; AEON; MIGS; ALS; NTH; UR; URN; XU,203,ZOEA; CARBORA; EARED; EE; CEES; ERA; FEGS; HI; EIK; LED; NAG; BIN; NE; JO; MON; PEL; PRO; AEONS; PST; ST; UNS; HM; FY,Player2
575,236,TAE; AA; BAZZ; DEED; EE; BEE; EF; AGEE; GHI; LEE; LEE; GIN; FLEE; INK; NET; EATH; ONO; KO; KON; GINS; SMIR; MONOS; MU; RAGEE; WRY,202,EE; COAT; AD; ODD; ET; EE; GEEZ; GI; EE; CIDE; DEN; TAEL; MI; KEF; INN; ONO; ONO; FLEER; DENIMS; ONOS; COATS; PURS; ST; SMIRR,Player1
576,211,ENE; NAN; BAA; BAA; ADD; DEE; FE; JEE; GIE; DEV; LIG; EM; KI; NE; LO; END; MON; ROOP; SON; KIN; RUE; WOF; ST; XU; KINK; TEMS,214,SON; NAG; AE; ACCEDE; DEES; EE; BEE; GHEE; EH; ED; IF; FEM; KILN; KI; ON; OOP; NA; EMS; PRE; JO; GU; BEET; NAY; NAT; RUER; BAAL,Player2
577,186,NIES; GAE; BAA; EE; AKE; DEED; ABA; GIT; HE; EKE; DEN; ELL; INN; ON; NOO; HON; PRO; ST; GAES; TUM; PO; EST; GEEZ; EEW,203,ERM; MAAED; ADDS; DEE; TECS; EE; GEE; FID; HE; IN; MI; NE; CONK; OO; ADO; NON; SON; TAE; NU; VELL; POW; RE; EERY; KY,Player2
578,184,SACS; ALA; ABB; ADD; EE; AE; ZEE; FE; BEEDIE; ME; FUG; KIN; NA; NE; ON; KON; NERK; FEGS; STOP; NU; ION; XU,180,SH; SAL; NALA; ED; PERCE; GEN; DEE; GHEE; GEE; MED; NID; ZINE; MI; IO; NO; JO; JOR; RE; LAS; FOR; NAN; NUT,Player1
579,208,ZERK; AA; ERA; SADE; CADE; EE; EDGED; GIG; HILI; MM; BLING; EEN; ON; ONO; EARN; OMS; ENS; ASK; UT; VID; BLINGY; UR,163,BEE; KEA; SAD; FACED; EE; GED; FEE; KEA; JEEL; NED; NE; GON; NON; EN; OX; SH; POTS; PUR; PUTS; JOT; TUT,Player1
580,173,TAIN; ANA; DA; DEAVED; NAE; JEE; CHE; EE; GEL; ENE; NENE; NON; GOO; ER; ON; SEAT; EDIT; BET; GUR; WRY; JUT,217,MEDIA; BAC; CEE; EE; BE; DEG; EFF; ILK; MI; KEN; ON; OH; NOM; GRRL; NESS; HENT; UT; GOOS; NANA; EDITS; XU,Player2
581,172,DIRLS; AA; CAA; ANE; BEEDI; EE; FED; DE; GIE; FA; HM; EN; EH; JEED; LO; NOON; NOT; KNOT; DADS; ST; URP,127,TIGS; AB; DRAM; RESEE; EE; TE; EGG; JEE; SEE; LIE; HEM; NEE; EEN; KNEE; NO; JO; LOO; KNOTS; NON; CAB,Player1
582,181,FRA; AA; CAGED; EE; AS; EE; EH; HIED; AGEE; DEIL; MEE; ZO; NEB; KNEE; INK; NON; LIP; OR; SEE; LOST; OM; TUP,159,BROSY; RAMADA; BEDES; EA; DEEDED; AGE; EE; MIG; FRAE; IF; LI; EN; EEN; NEE; NO; NO; LO; MEER; NOR; TAS; SUR; CH,Player1
583,188,TRAT; DAKER; DA; DAD; EE; MACE; CETE; EE; EF; HE; EIK; FLEEING; NIM; JA; MO; NON; EDS; EROS; LOR; SUNN; ST; NY; UT; DEV,173,MOA; ABA; BUD; ED; EEK; BEE; EWE; EE; HA; GIG; FLEE; LI; INN; EAN; NOLO; KON; ER; BEER; TON; SUNNS; OP; NYS; PST,Player1
584,186,TERN; WEAN; AA; BABA; DEED; DEE; FEG; ED; WEDGIE; ICK; KI; EH; MAA; ON; HM; ONO; PO; MATES; JORS; ST; UR; OR,136,REI; MAT; ADD; CEDE; EE; EF; EA; EE; EX; JILL; ENG; EN; NE; NO; NON; NOO; JO; JOR; ICKS; ST; NIP; NU,Player1
585,254,SOMY; KAY; DA; ZEA; ONCE; EE; FA; EGG; IDE; AKEE; MILLIE; DEN; NE; NE; EN; OO; ON; MILLIER; NEE; AKEES; ST; PUT; EEL; VAKAS; PUTZ; KAW,177,TREEN; ABBS; DA; DE; DEED; EE; CEE; FEH; HI; AH; KA; HIN; CIDE; ONE; MOL; EN; OP; ONCER; ES; REB; OR; TO; UT; GOO; JINN,Player1
586,206,SKIDS; AWA; AMAS; ADD; DE; EE; EE; GAFFE; EA; KHI; JINN; NEE; NON; OO; ERN; PE; ADDS; KO; KOR; ROT; TAWAS; TI; GAGE,202,DOLTS; CAUK; BAC; DEBE; EE; EE; AGE; DI; GHEE; MEL; NE; MEE; MOL; ION; REE; OON; SO; TUP; UR; TALA; REEN; ET; WYN,Player1
587,176,EM; TAB; MAA; LARD; EA; DEED; EE; DEE; EE; BIG; EEL; INN; MEM; LIN; FOND; NO; NO; KO; SMEW; ST; ST; RUTS; UR; PRY,185,OW; AIGA; ACE; RED; TABBED; EE; CEE; AE; JIG; FEE; HEEL; ILK; HI; KEA; ON; ON; NOR; KONS; NOS; PED; TUN; ST; PST; NY,Player2
588,179,OGEED; AAS; BAA; ECAD; DEKE; FEE; EE; BEE; EH; HA; EIKED; HALING; INN; GO; NOM; DIN; RE; SKEEN; LINTS; HEM; TUT; JOT; POON,168,EGIS; AAS; JO; DA; ED; ED; DE; EN; EECH; FLEECH; MIB; KEEN; NO; OO; NO; LI; NON; OON; ST; UT; STURT; NEEP; NY,Player1
589,201,WENTS; ARNA; DADA; DE; ZEE; EE; FEE; EA; GENIC; WALK; MZEE; HM; INN; NOG; OO; MIGG; NOR; IS; WALKS; SUN; UT; REH,205,TAKES; RAD; BRAD; ZEDA; CEE; BEE; FEE; GEN; EH; MIC; MIG; EN; BEEN; CONN; ON; KO; PRO; IT; CEES; BRADS; OW; ONY,Player2
590,205,TOKEN; AA; AKE; ACED; AE; EE; FE; EEK; LENO; GEE; AN; EEK; MI; ON; HOON; HEAD; CHOON; MIGS; ROM; GEEP; ST; TUTU; UR; LUR; WYN,157,DEEN; AB; BA; ID; JEED; EE; FEED; EE; GI; LAKE; MIG; IN; EEN; OM; ON; EN; PIN; EMS; ONS; SI; NOTT; UR; ST; URN; WYNN,Player1
591,210,DE; VAN; AA; BA; DAB; EEK; BE; BEE; FEE; CEE; DIG; MIM; LINN; EN; NONG; ON; PRO; FEN; LINNS; KEDS; NONGS; NUR; TRAM; DAK; ERUV,194,AE; KAMAS; DEE; VAE; ECCE; KED; EE; EDGE; EH; GI; HEH; GIN; LEE; ONE; FOO; JO; ER; VAES; LIP; JOT; ST; LUN; RE; ONYX,Player1
592,163,EM; TANA; LAB; ED; NEED; ED; CEE; BE; ID; GAT; FE; ED; INK; EN; ENG; OON; PHON; JOBE; AAS; LOGONS; TOO; RUT; FEN,154,ARE; AA; NARD; CEE; DEES; EE; EUGE; EA; SIF; HE; KI; MI; NEE; NEK; GON; ON; LOGON; SO; OK; SOS; FIN; ST,Player1
593,216,ERNE; AA; TAN; ABAC; DEET; CEDE; CEDE; FEE; HOE; GEE; ILL; ME; NIE; INN; GOO; PO; JO; GRRL; NIES; ABACS; ST; STRUTS; PWN,171,FAKE; BAA; BA; DA; EX; DEER; OE; DEI; EH; HIE; KI; EM; EN; FEEN; ON; GILL; JOR; AAS; JORS; OONT; ST; PUR; MY,Player1
594,199,ON; AXONE; BAD; ED; AB; DEED; EE; FEE; CEDE; HI; ICK; MEM; MING; ENNOG; OON; REAN; OPS; REO; SHIN; ST; PST; ST; KICK; VLY,157,DENE; EA; DA; AA; OKA; EE; EE; EE; FEH; HAG; LI; MILE; EE; ONO; LINN; REE; NE; SRI; ST; UR; ST; JUST; JUG; ST,Player1
595,201,ADO; MAAR; OBA; EVEN; ECCE; BEE; GEED; FE; EE; FIG; MI; LIN; INN; MON; OO; PEE; DOR; RAW; PUSS; UT; NUT; KY,181,ERS; AWEE; AA; AD; EXED; DEE; REH; FEE; GI; LEER; BALK; GINN; END; ON; NO; NOSH; TSKS; URE; TON; JURE; OOT,Player1
596,188,FRAT; AA; DA; DA; DEE; EE; OBI; AGEE; HE; EE; LIKE; IN; JIN; HEN; NON; MO; GONK; ONO; BOPS; RE; TURFEN; SYN; ST,206,MAIL; BI; ST; BEAT; CEDE; STEDE; EE; GEE; KED; JEE; HEM; CHA; FEE; NE; GO; MON; RONIN; PO; ONOS; SUN; UR; VLY; EST,Player2
597,271,GOD; AMATE; AE; RAKED; BEE; BEADED; AE; FEE; DE; JIG; KI; MEE; LIMN; KEN; NE; LOD; OON; HAN; NOO; BEES; AGAR; IDES; NUTS; KENT; PRY; XU,222,TE; ORA; BA; HA; DEED; EE; EF; OI; HORA; JEE; KED; KIN; CH; QI; JO; CLON; NOR; OONS; CLODS; JOT; HANT; SPUG; NU; TWP; WRY,Player1
598,217,KEEP; AA; OE; BACCA; DEE; DEBE; EGG; HEID; LIE; MEM; LINK; LIEN; NON; ONO; NOM; GRR; ONOS; OES; ST; DEN; PEDS; NUT; TRY,134,TEE; NAE; AGA; EE; PED; DE; DEI; DA; LATE; IN; NED; LATEN; KO; FE; OF; OS; REN; LATENT; UR; UR; CH; JUS,Player1
599,0,,0,,Draw
600,149,AL; NE; TA; DE; AD; BEEN; EE; ECHED; FIKE; TAK; EL; EEN; MM; LOO; PE; ER; PONE; ST; JO; KIT; MIGG; NAW; IT,195,MURES; LAVA; DAB; ECAD; DEMURES; NEE; EGGER; EH; EE; MIG; NIFE; NENE; OK; NOON; IN; SI; BRRR; ST; SYN; YU; NA; ADZ,Player2
601,183,EAT; NO; ACCA; EE; EE; EA; ED; HAG; JIG; MEG; MI; KNIFE; NONI; OP; ISM; ON; PST; NUR; US; WOP; MIX,177,FEEL; GARB; ADD; DEAD; DEBE; CEE; HEH; JEFE; LEK; NIFE; NIL; OO; MONK; ERN; NOO; TO; KON; ST; RE; TI; SUN,Player1
602,194,HER; AHA; ASANA; JAR; BECK; DEEDS; JEE; EE; FEZ; ELHI; MM; FEEN; MED; JANNOCK; KEF; ING; TO; OP; TO; KY,202,OKA; AR; JAB; HERDENS; NEED; DEE; DEE; FEE; GIE; LIED; JANN; GIEN; ALIGN; NO; PROG; ERS; OOTS; US; PWN; UR,Player2
603,179,AVISO; AA; CAA; BEE; FEE; BEE; CEDE; EH; HIE; JELL; NE; IN; AN; HEN; NO; NOGG; AN; ON; CEDER; ST; TEEK; ROT; JO; PLED; GRR,230,AVO; DRAM; NED; ED; BEDE; EE; SEE; FICE; FIL; FEM; NE; BEEN; EEK; KI; OOH; FILK; ROE; SHEN; MAA; ST; MUGS; PUT; XYST; NU,Player2
604,162,DACK; ADO; MAA; ANCE; EA; DEE; EGG; GEE; EIK; LIE; MINK; MON; NA; NO; ESS; ST; NESS; UT; RENT; URP; OP; TOOT,173,ROVE; ZA; BE; BEDE; DEF; EE; FEH; GIE; HAJ; NEE; NENE; OO; ENOL; MAAR; RE; OOT; SADO; EDS; UR; YEA; NOWT,Player2
605,190,FROM; MONA; BAN; SAD; BAND; ED; CADEE; EE; HEEL; GEE; ELM; KI; EN; LIN; PEE; IFS; NAE; NOTT; TURK; WHEEL; RYU; BEET; ZE,216,HOS; FA; NAN; FAE; DECAN; BEE; DEED; GLEGGER; EE; LI; DJIN; MINI; GOON; NON; JOR; EDS; SO; GEES; HOSER; RAD; SOT; KIT; XU,Player2
606,159,NEXT; AN; BAS; GAD; DEBE; AD; EE; FEE; EE; EEK; LEG; HM; EM; NED; NON; REEK; NO; OP; REEKS; SH; ST,183,IO; GAEN; AA; NUN; SADE; DEE; EE; ECCE; IF; KEG; MI; BASIL; IGAD; NONI; OON; RECCE; ONO; SNED; LEGS; ST,Player2
607,157,SEN; AGAS; CABA; CEE; CEE; DEE; FEE; ED; HEH; GED; KAE; MIL; LAD; NE; KONK; LOON; GORM; METS; ST; OR; ST,142,DEET; NAS; ED; EA; DIB; EA; FAZE; EA; KI; NIM; MI; GEN; EAN; ON; NO; LONG; NIMS; TRON; JUN; UN; KY,Player1
608,199,NIL; ARRAS; DAB; DEE; ED; DENE; ECCE; EE; HIE; GLED; FE; MENE; GIN; CONK; OO; JO; OONS; NIM; SELF; NU; NUG; EEW; RENO,220,KAKI; JA; BA; XED; AE; RED; EE; EH; QI; ELF; ENE; IN; DEN; OOM; RED; OS; GINS; SON; JOT; NU; TWP; NYS; QIN,Player2
609,193,VOL; HETE; BAA; AD; JADED; BEE; DEE; EF; AGEE; FILK; FIN; EEN; ON; OON; REM; ERN; OMS; KEELING; ST; NU; ST; YUP; INK; ST,223,VEX; ANE; DA; EE; BEMA; EE; DEEVE; EH; CIT; EM; EELING; GI; ON; GIPON; NE; OR; SI; ORS; IN; UT; STY; ONST; UR,Player2
610,195,SNEER; AUAS; ACACIA; BEE; EA; DEAL; EE; EE; FIFI; MEME; INN; ILK; NON; PO; OOR; ENS; SMA; ST; NOT; UR; ST; ADZ; RIGG,200,NE; AXAL; NEB; BED; DEN; DEEDED; DEN; IGG; HERE; KAE; AH; OF; NO; NEK; REAM; NEE; NEEP; LOX; NITS; TE; GOOR; NY,Player2
611,166,GEEZ; NA; MADCAP; DEG; DEE; EE; EE; FA; EL; LEP; EN; EH; NONI; OOH; TAJ; NOG; EAR; RIN; OS; SON; KIT; YON; TRIN,185,RETEMS; LACE; AA; BEDE; BEE; FEED; GIG; IDE; MM; KI; LAIN; IN; KON; BEEP; ON; ERN; BEEPS; ST; TURN; UNFEED; NOX; ZEE; TSK,Player2
612,242,MAWN; AE; ACE; BAE; DEE; EA; FEE; EDGE; CHE; EGO; EE; MIC; EEN; ELL; KIN; NOOK; LOR; OR; RED; ZESTS; TACE; TUNS; WRY; XU,188,DA; BOOM; ED; BAD; DEE; EE; FEG; GIE; DAE; ZE; CEL; INK; MM; NIL; NONI; HI; KOP; BADS; PA; BOOMS; REGO; UR; NO,Player1
613,211,WIT; ALAP; BAC; DAD; HE; DE; CEE; FEE; FEH; EEK; EL; LI; AN; GOB; ONO; OK; OOMS; FEHS; ROOMS; ST; RURU; TEW; VROOMS; NOT,201,TAP; EA; ADDY; EXCEED; EE; EE; EGG; DEI; BACKIE; MEME; NINE; NEE; INN; MOE; NO; NO; SI; SEAN; TO; NOR; UR; THE; JEDI; PADDY,Player1
614,213,SAW; SMA; BRA; DAD; CEDE; AE; CEDE; FE; HI; JIG; EE; EL; DEF; NE; ELK; NOM; NON; NOOP; CAA; SNOOP; ST; TUT; NU; NURL,197,HAO; WE; ADD; BANED; TE; AE; EE; GEE; EE; GI; GEEK; NIM; GIN; EL; NON; NO; NOO; OR; GEEKS; QI; TSK; STRUT; NY; NOR,Player1
615,193,JESS; ABATE; CAY; DA; DEE; ENEW; EE; GED; ICE; IDE; GIMME; NIDE; INK; NOON; KNOP; FOR; REE; ESS; ILL; URN; ENEWS; DEET,156,TEIL; AA; TAB; EE; AGENE; EEW; ED; JEFE; EH; FEAL; HM; NY; KNEAD; NOO; PI; NOR; JO; ST; UR; NU; RED,Player1
616,160,UM; AA; AA; GAL; END; ZEE; DEE; OE; ELHI; ME; NEE; HE; BEEN; JO; LOD; SRI; ES; PST; JOR; READ; WYNS; NUN,239,MEL; OEDEMA; ABAC; BEE; EE; DEED; FEG; FIG; ABACK; ECH; KIN; INK; NOOK; KON; PROO; NO; PSST; NA; FET; UTS; TRY; TWP,Player2
617,193,ALA; HAN; CAB; AD; EVES; EE; FEED; ECH; EECH; LEE; MIG; MING; NON; OBA; OO; SO; SOS; BEET; US; UR; NOO; PROO,212,EN; LAT; WADD; PEE; DE; BEE; EE; FIE; GEE; HIKE; MENG; INK; MONK; ROK; LEER; ROO; HIKES; QI; NUNS; SWY; RAD; THAN,Player2
618,189,THERE; AA; CAB; DEEDED; ODEA; EE; EE; EGG; HAIK; EA; ELL; MM; LEA; NA; NO; ON; EMO; PLEA; SKIN; SKINT; ST; JUS; PWN,158,SEIR; AUA; DEE; BEEF; EE; ED; GEE; IF; EX; KI; KIN; EM; EN; NAE; ON; ON; GRR; EDS; HAIKS; ST; CUE; PST; NY,Player1
619,194,LIRA; AFAR; CADE; AE; BEDE; BE; EE; GAE; FEE; EIK; LEI; MI; BRAN; EH; DEL; NON; MO; ONO; JEEP; MODS; MELONS; TURR; ST; PWN,205,AUE; AYE; BRA; CEDED; DEE; FE; HE; IGG; JIBE; UG; JEE; INN; KI; AN; NEE; FEN; MELON; PRO; KOOKS; EHS; ST; TSK; NU; ST,Player2
620,156,NEED; ARPA; OCA; EE; DEB; CEES; FEE; FA; HE; DELL; LEK; GHI; GON; EN; OO; MM; NE; OR; FAT; YUS,171,RAI; BAS; REDD; ED; IO; EA; GEE; GO; DEEK; EIK; JINNEE; EAN; ION; NEF; MORN; SEA; PST; NUTS; US; EEL,Player2
621,193,PEREA; AA; AE; OCA; DEED; ACED; AE; AGEE; EH; JEE; EEL; MI; MINI; NIL; INN; NOO; NOR; NO; ST; SUJEE; UM; ST; GUV,217,PEE; EX; EBB; ADD; TETE; PE; DEET; EPEE; HIGH; EN; ALF; KHI; KNEEL; EF; ON; CONN; SOON; ALFS; ST; MURK; NY; GU; VUM,Player2
622,221,NEE; NAAN; HE; BE; DEE; CADEE; FED; BE; GIF; EE; GHI; DEEK; NIL; KI; MOL; ON; MO; IN; GOR; ON; TET; PST; OP; NUS; XU,160,DONS; EA; DE; CADE; DEE; AA; NABE; DEE; EE; GILDEN; AM; GEEK; IN; EEN; MENE; ZO; INRO; PROB; ALS; ET; TENS; RUT; TON; RIN; NY,Player1
623,191,MAD; NAN; BA; AID; DEE; DEF; EEN; LACE; EE; GIBE; BELL; MEE; NE; IN; GONK; POME; KOP; BELLS; ES; NEE; KOPS; UR; MEEK; EST,215,LUNA; FA; CWM; META; IDEAED; EE; GEED; ECH; JA; DAH; CADIE; ECHE; KINE; IN; NOO; OO; ON; RIN; REEN; LACET; SEE; ST; SYN,Player2
624,192,ALE; TAWA; BID; EEL; ACE; EE; AGE; HE; BEE; CIG; EM; IN; KON; ONO; JINGLE; ERKS; TROT; US; XU; NY; SOZ,180,END; ANT; DAAL; DREE; DEB; EF; FEE; DAE; KIER; HE; INGLE; NAE; NONA; MOP; FERN; SKIER; ONOS; MI; JIN; TWP; NUS,Player1
625,183,SANS; DAS; BACK; ADD; ALAPA; DE; EE; FEE; HI; JIG; EIK; MEN; MEE; NONE; MENO; AZON; ER; HOG; ST; TEF; TUN,138,ZEE; BAP; DEB; KEA; EE; EE; ED; EF; GENE; KHI; IN; NE; NE; CONN; ONO; AR; OR; SO; OP; ST; TUN,Player1
626,214,KELP; ANTA; BAM; DAD; BEE; DEE; CEL; GEEK; CHE; ILL; MIND; INN; EON; INN; OO; JORS; UT; TILL; SEY; UPO; SER; NEW,205,AN; AS; DADS; EE; EE; TEE; EFF; GIG; JIG; KALE; NE; OHM; NO; REEF; MOR; MORNS; TE; SKELP; KNEE; OR; ZO; XU,Player1
627,214,LID; AKA; BA; BAD; END; EEEW; EE; BEG; MICH; GILLIE; NON; NO; LO; KO; OS; NOG; ES; NOTT; SUP; NYS; DEER; ZO; QI,196,EAN; KINDA; EAN; MENE; DEE; EA; FEE; ECH; JEFE; MECH; HOME; KNOW; OR; RE; PROS; EST; EAT; PUT; PUTS; GJU; NEAT; VOR,Player1
628,193,UN; MARAH; AA; DAG; NEED; BEE; EE; ECHE; KI; BEL; MNA; NENE; KIN; LO; RE; LOP; TAD; OR; EN; STENTS; JO; KING; ADZ,243,ES; EA; AD; WEE; FE; NEED; DEG; DIE; EF; ILK; NIM; NOCK; OON; POON; BELS; FEN; STEN; TURRS; TOR; XU; TORY; QI,Player2
629,218,ZE; WAS; FAA; DIEB; DEED; CEE; DEE; GEED; BA; GIE; ZE; MEL; GINN; NO; JOOK; NO; DEN; KNEES; SEAM; EL; RUT; NU; NY; RUT,178,LOTS; TAK; ABA; OE; DECAD; ED; EE; HA; EE; JOE; HIM; KNEE; IN; KON; NA; FEM; NOGS; WASM; PST; TUNS; IT; NUR; WHA,Player1
630,195,VEALE; AA; ABB; KEA; AE; VEE; FEEZE; HI; GIE; EM; EN; INN; JO; LINN; OMEN; NO; HAAR; GIEN; NOMEN; KENS; ST; IN; RE; UN,221,ED; HOVEL; DA; DEAL; ED; DEE; CEDE; FIG; GEE; EN; FIB; EN; MEN; NON; ONO; ON; OR; KEN; ORCS; EDS; ONST; RUG; TWP; NY,Player2
631,185,WOST; AA; SAC; HAED; CEDE; DEE; EE; EF; CIG; KEEK; GLIM; MM; INN; NON; ON; NON; GO; OS; SACS; RUN; REE; VAN; ELT; LEAR; NET,190,SKINT; ABB; ADD; EA; SPEED; EE; AE; FEE; GI; ED; EL; NE; LEA; HON; PED; REEN; INNS; REE; THO; UT; AN; YU; QI; REEN,Player2
632,155,LEP; AEGIS; BOA; DAD; DEXY; PED; AE; EE; EE; EIK; HIE; MEE; KEEN; EN; ON; KO; KEENS; SEIK; ST; ERR,179,GIS; LOTA; YAG; OBA; EE; ACCEDE; BEE; FEG; KEF; JILL; EEN; NE; HM; NON; MON; BOAR; KEFS; IN; SOBA,Player2
633,202,EN; AIR; BE; FADE; EE; EEEW; DEF; CARED; GEEK; ELL; LIN; HM; ON; ON; OM; JEEP; NEE; SO; PROM; AR; UG; ST; LIKEN; PUTZ,197,ARED; BAYE; ADD; BED; AA; WEE; AGEE; CHI; LIKE; JEE; AN; NE; NOON; KON; REB; ROC; IS; ONS; GEEKS; PUT; SEEM; PET; WOK; SUQ,Player1
634,109,LEUD; ASEA; AA; DA; ED; BEE; CEE; GEE; BE; TACE; FIG; EEK; EEN; DIN; LIED,91,OE; JET; AT; CAA; DEED; DE; GEE; EE; DEFI; EE; EIK; LI; NE; EEN; EEK,Player1
635,149,EONS; TA; ABACA; ADDER; DEED; EA; AG; EE; GEE; LA; DIM; HIE; INN; NOO; NO; SPIN; ST; TART; UN; MU,176,GOS; BESOT; TAR; ACE; EE; EE; HE; DEF; JIG; FLED; MNAS; NINE; ON; PONK; RADDER; MEE; EFS; ER; WINN; OOT,Player2
636,218,ERGS; AA; EANED; GAE; TEE; FEED; FIE; GI; ALEC; KEMB; MI; NON; COOK; HOO; PEAS; FIER; JO; PSST; UT; NOH; TAAL; MIRY,166,LAKED; ABAC; DEE; DENE; DEE; BEE; HIE; NIL; NED; GING; NED; NO; HO; HM; NOM; ER; PENS; ST; LUN; TEEL; ERUV,Player1
637,174,DOLOS; AA; BA; ECAD; EE; DE; EE; REE; FEG; GAE; MICK; LI; LINN; NIEF; LENO; NO; PRION; ES; GAES; TONS; PUNT,160,OKA; ARK; GAL; AE; DE; ED; TEE; DEF; HEH; ICK; AM; BOMB; EN; NED; ON; NO; REN; HER; TON; RUNT,Player1
638,191,TAI; HAE; DO; DAN; EE; DECAL; EE; GEE; HIE; LEK; MMM; IN; GINN; KINO; TAIN; PO; GRR; SEE; SEA; TAELS; UT; CUR; KY,188,TAEL; BA; DAB; EE; REE; ZEE; FEE; HI; FREE; EL; KIN; GIN; GON; ON; KO; NON; FEES; LEKS; DANT; SUR; UP; SURD,Player1
639,155,JEON; ANE; ZA; ABA; DEEDED; FE; FEE; EHED; EEK; AAH; MM; KILN; ONO; POO; ERN; SHE; CEES,147,EME; VITA; CEE; AD; BEAD; CEE; BET; DIE; GILL; IN; GIN; IN; GO; KON; GIN; CEES,Player1
640,164,GENII; AA; ABA; AD; ARD; AA; EKED; EE; JEED; EE; GEL; EM; NEK; NE; HM; HOG; COLON; ON; HI; DAS; TREE; US; ST; WO; ST; FEM,251,IN; AUE; AR; ADD; ZEK; ENE; NE; EEK; FEE; CEE; CLEEK; FE; NIM; NEE; NIFE; ONO; BO; COLONS; NEP; GELTS; FEENS; JO; ST; PUS; ADDY; WADDY,Player2
641,187,DEN; GEN; CABA; ADO; NED; EVE; ED; FEE; HE; HUI; ILK; ELM; NEK; KEA; NEE; NON; FE; ST; DENETS; JOL; PRY; WUS; ST; NEKS,234,ANE; CON; AD; GIE; AE; ABA; EE; GEE; CIG; KAB; EIK; EDGE; ELMEN; MONO; POOR; SRI; NO; HET; US; NEP; ST; WRY; EDGER; ADZ,Player2
