Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
531,317,GAWD; AOUDAD; WEEDED; CEE; KAE; GHEE; HIE; ILKA; MIGAWD; MENE; NONE; QOPH; QOPHS; OPS; TUT; MIX; WARY; ZA; REB; TOR; NE; AN,294,GANTED; BABU; ECCE; TEEK; TEFF; HEID; JEE; JELL; MI; LINK; GONK; NORM; MENES; AOUDADS; ST; ARY; ZEN; VAG; REF; IN; NE,Player1
532,341,OLFACT; FAAN; BAD; DEADED; BAE; LEGGE; AHEIGHT; JEE; MINNIE; JOE; MOP; NORM; SORNS; STUNS; WYN; EX; KAW; VEX; TAK,272,ZETA; EBB; CEDED; DEEVE; FEEN; HEIGHT; NILL; MEM; KA; KONK; PEN; REZ; ZETAS; TURR; ZE; FEN; NED; IN,Player1
533,282,BREWER; AX; CACA; REDAN; ADDENDA; DEE; GAGA; JA; MEE; GENII; LEONE; POON; NOR; QI; RUNT; YE; ROW; VROW; VAG; TOP,334,EXES; BACKRA; JA; ADDEND; WEETED; EFFED; HIGHED; GLIKE; MM; ILL; CACAO; KNOP; BACKRAS; QIS; JANNS; ZILL; YET; KNOPS; UNSEE,Player2
534,307,APOGEE; EAT; DADO; BAA; DEE; AGEE; JEFE; LAMMIE; JINN; NINON; PROO; SOSS; SUQ; VOL; ZE; WAX; VIS; TAB; REM; ET,304,GENTEEL; EBB; ACCEND; ACCENDED; FEED; HEIGH; GLEEK; EM; JEE; KONK; ERK; LAMMIES; TURR; SWY; AX; ZEA; HEN; NOO; NE,Player1
535,307,CORSLET; CAA; BEDAD; BREDE; EAS; CEE; AGEE; GID; LAKH; MINIM; NANG; NINON; PO; KEEFS; TORO; EW; EW; RAJ; REW,305,SUJEES; BE; BRED; CEDER; JEED; EFF; HEH; KEEF; GLEEK; ME; JOL; APO; CORSLETS; HENTS; STUNT; NY; OX; POZ; ZE,Player1
536,318,SHREW; WAKA; CAPA; DEEDED; GAFFED; JIGJIG; MILLE; ELM; DEEM; NONE; QI; PROM; SHREWS; SUS; ZE; NED; NIX; NA,265,ETWEES; BACCAE; WEEDBED; DEE; EH; KEB; KNAG; WAKANE; NINE; NOOK; MILLER; ROES; TOTTER; AY; TAY; XU; ZA,Player1
537,238,FOGMEN; SAM; DADA; CEE; DAE; CEE; AI; JAK; MENING; OMENING; ENNOG; ERR; BEEBEES; ZEDAS; ERR; LUV; SEX; NAW; ZEA; TET; ST; TON,313,ELMEN; OCCAM; ZEDA; DEEDED; BEEBEE; FEEB; GIGHE; HILA; ILK; JOOK; PREE; FEEBS; CEES; IT; UPO; WOK; KY; ST; NU; EN; ON,Player2
538,286,MADGES; ABBA; ADEEM; EOAN; GAFFES; HEID; LIKE; NILL; INCEDED; LIKEN; NEP; MORRO; PONKS; HEIDS; GHEES; PIT; ZO; ORT; VEE; TAW,364,GOANNA; CEDED; CEDED; CEE; GHEE; KEEF; HELM; JA; JOE; PONK; QI; CEES; ME; JARK; TURNT; YUNX; WHELM; REZ; AW,Player2
539,260,TAXOLS; WAB; CAD; BEADED; ECAD; AGEE; DIE; MILIA; KINE; NEW; GOON; PE; PER; GHEES; KINES; ST; TORT; TOR; NY; ZO,324,FALX; BOCCES; EDGED; GEEK; FEE; GHEE; THEEK; MM; KI; JOE; NOPE; RAGEE; THEEKS; RAGEES; JAK; ORT; TURN; SWY; NU; EN,Player2
540,296,BLERT; ANATAS; BOCCIA; ADDER; TEDDED; FEEB; FEH; GEEK; HMM; HEN; JOE; GAGER; QI; MILKS; ERK; EW; FEW; NEW; NE; NE,317,BEZILS; BOCCI; ANATASE; ZEA; DEE; GAGE; AJEE; MILK; NIEF; NOON; POME; RIPP; SORNS; QIS; TUTU; KY; EX; VAT; ZE; TE,Player2
541,262,HAJJ; ECU; HEADED; BAE; JEE; DEGAGE; EIKED; MALIK; EM; KONK; ERN; HAJJIS; MALIKS; FOP; TWP; NY; ST; RE; AN; EN,322,QUINZE; CABAL; BEDDED; ZEE; JEFF; HAJJI; HELE; MEG; NONE; NOON; ORG; SORNS; ERST; STUNT; WYN; XI; ZA; REV; ST,Player2
542,315,JERKS; MAGE; BAD; DEADED; FAB; GHEE; AJEE; KILIM; ALL; MHO; NONE; ACCEDER; MHORR; QIS; TOTS; XU; WIG; NY; ZEN; IN,323,STEWPAN; JABBED; ACCEDE; WEE; FEG; CH; KID; IMINE; EEL; DONE; PO; NOR; QI; STALL; STUNK; ANY; STALLS; ZE; ZA,Player2
543,277,AJOWAN; ABO; AXED; AX; EF; AAL; GAGE; HIE; MIELIE; ENGAGE; ENGAGEE; ODE; PEA; ERN; AJOWANS; EHS; HIES; FEET; TUNS; VAX; TEW; NUN; EN,334,BODKIN; ALF; ACCEDED; CEE; DEED; FEE; GHEE; HELE; MAXED; JA; MOKI; KOP; ERR; KOR; MIELIES; HELES; RHIES; TET; TUN; KY; MOZ; TOP,Player2
544,278,FERNS; NGANA; CACA; DEADED; BAE; EGG; IF; EIK; MILE; NEMN; JANN; FLEXOR; OOSE; SMILER; SMILERS; TOC; ZOON; MENT; TUT; ZE,319,FLEXO; BABAS; DEX; DENTED; FETA; HEH; JIN; KEEL; JA; MEN; POP; MILER; JANNS; EARNT; KUNA; DEXY; WUZ; AW; TOCK; REM,Player2
545,332,HUMP; FEM; ABACAS; PLEXED; ADDAX; FEED; DIG; JEE; KILL; NEK; JEON; QI; SPOON; STOTTS; TWO; ZA; NEW; VOL; GU; IN,300,HUMPHS; PLEX; BRACH; DEEDER; DAE; GEED; JIB; KIKE; GEMMEN; ENG; NOON; ER; BRACHS; ORT; YE; YEZ; REZ; REW; UN; EAN,Player1
546,273,EBBS; ADMASS; ENCAVED; GAED; CEE; GAGA; EINE; GLEEK; NINE; NINON; POP; DERN; MACAS; TURF; TURFY; POX; ZEN; UR; HER,280,ENCAVE; MACA; EDGED; JEE; EFF; HEH; KIKE; MELEE; ELMEN; JO; ROK; SONS; NOTT; OWT; WE; TUT; ZED; VEE,Player2
547,266,TOYER; EATH; DADDY; EATHE; BAE; GAGA; JA; GEEK; ANEMIA; JANN; POEM; MIR; RECHEWS; ENURN; EX; MIRV; JUT; NEW; NE,337,RECHEW; EMBACE; BEDAD; EEEW; EFFED; GIF; HIKED; LILL; NEMN; NOOK; PROP; SOSS; EMBACES; SUQ; UT; OPT; ER; IT; EN,Player2
548,313,KNAVE; AURAR; CAB; TEAD; CEDED; NEF; AGHA; JEE; MILL; LINEN; DONJON; OPPO; SOSS; TUBELIKE; EX; ZOPPO; EW; IT; AR,257,TRODE; CAB; KENTED; BEER; NEE; FEG; HIE; BELIKE; DIM; ME; NONG; BEERS; DONJONS; PWN; NY; ZED; TEW; MEN; MEN,Player1
549,283,AZOTH; KANAE; CAB; ADDED; CABA; AGEE; FIE; KEELIE; MNEMIC; MEFF; NON; OGLER; REP; KEELIES; RAGEE; RUNTS; NYE; XU; NEW; ZA; NE,316,EEJIT; CABBED; JEED; DEE; EFF; GHEE; JEE; OGLE; MEEK; NOLO; QI; POOP; AZOTHS; ORTS; TUTS; EW; SMEEK; DAWN; AN; VAN,Player2
550,279,RAZEES; ANABAS; MADDED; BACCAE; FEG; HID; JIB; EKKA; DEEM; MEL; JIBE; GOON; QI; GLEEKS; EKKAS; TREE; JOT; DERV; WE; EX; ST; IN,345,ROOMIE; BACCA; NEEDED; EFF; CH; DIG; KEECH; GLEEK; JO; MELL; LONG; POP; MELLS; DIGS; PIT; NTH; RUE; OWN; RUNNY; ZEX; VOM,Player2
551,283,GNOSES; JA; ACCEDED; CAA; SEA; FAG; HIE; KLIK; IMMANE; MONO; POOL; REN; POOLS; ERR; UT; TWA; MY; XU; TEW; ZEA; NON; NE,347,BENJES; ACCEDE; BEDDED; CEE; FEE; GHEE; KHI; KELL; JIG; MENO; ROPE; KLIKS; SPOOLS; QI; VEE; EW; ZA; TWAT; RUG; TOT; IN; AN,Player2
552,288,MOZED; SAV; CAAED; ABANDED; SAVE; AGEE; IF; CEILI; MENE; MEN; NONE; HERON; ADORNS; SUQS; OX; WOX; EW; MENT; TON; NU; VAN,295,DEEVE; BABACO; BANDED; JEE; JEFFED; HEIGH; ILK; GEL; EM; KONK; POOP; ERRS; SAVER; JUTS; NY; GELT; TEW; ZE; IN; AN,Player2
553,284,LAXER; PADI; DADA; ENFIXED; BEE; DEGAGE; AJI; ELEMI; JIN; ENOL; NOOP; QINS; GHEES; NOOPS; TUT; WE; WYNNS; MOZ; BEER; NA,307,ENFIX; COBBER; ALCADE; CEE; BEEF; GHEE; EKKA; HMM; MEG; NOOK; QI; BEEFS; ERR; ST; TRUST; WYNN; ZE; ST; NON,Player2
554,281,SHILY; SADZA; DEADEYE; BACHA; CEE; PHAGE; AJEE; LEME; ME; KOKA; POO; ERR; KOKAS; GIFS; TI; TIT; JO; ZE; OONT,337,EUPNOEA; BACH; ZEBEC; DEEDED; BEEF; GIF; EGGLIKE; MIL; ANN; OON; QI; PHAGES; SADZAS; ST; REM; RUNT; JOW; OX; NA,Player2
555,239,ELUTOR; TARA; LADED; CEE; WEE; GAGE; JEFFED; FALAJ; LININ; INN; NOON; GAGER; ERRS; QI; WEM; ZA; IT; ET; AT; NON,340,CADGER; BUBU; CEDED; EEW; EFFED; HEH; KIEKIE; WEEKE; ELM; MOM; POOP; CADGERS; HEHS; PST; NYS; XED; ZIT; DON; NE,Player2
556,326,KROON; KANA; DADA; BACCAE; DEB; NEAFE; HENGE; IGG; LIKEN; PERINEAL; ENNOG; QI; SNOOP; JEFF; UT; ZA; ZA; JEW; TI; WET; VIN,357,PERINEA; BACCA; BEDDER; KANAE; DAE; EFF; HIC; FLEEK; MMM; DEBE; ENNOG; SERR; HENGES; TRUSS; OXY; EW; QIN; WOP; LEV; IN,Player2
557,260,VAPERS; PAN; DADAS; CEE; BA; PANE; FEE; HAHA; KEG; MEM; KOJI; PONG; ROJI; ROJIS; REMEND; TUG; FRY; NTH; ZO; ST; EN,265,EMEND; NECK; BAM; BETA; VENDED; CEE; EGGED; FIE; LILLED; MINI; OHM; NOON; NECKS; PONGS; NUTSO; WAB; XU; FEER; EW; IN,Player2
558,297,PWNED; QAT; QAT; ABBE; AB; EEEW; GAFFE; HAHA; HIKE; MEMO; LINK; MOON; RADDED; JEERS; PEECES; ROUT; WO; GUV; JET; ZE; OR,328,OATCAKE; ABB; PEECE; ADDED; ABBED; CEE; EGG; JEE; FILL; LINEN; NOEL; POI; QATS; JEERS; LINENS; UT; PYX; ZA; TI; IN,Player2
559,323,WILDS; AWAIT; CACAS; WEFTED; CAD; FEE; HIC; KEEKED; HMMM; ILK; HEN; NOON; FEER; HEBES; TROP; QIN; VUG; RUNNY; UR,256,WEFTE; GABBA; LADENED; BEG; EEEW; HEBE; NEG; HICK; EEL; ENG; DONJON; POPE; JOR; DONJONS; QI; SHEN; XI; ENGS; ST,Player1
560,269,TEX; JAGA; GABBA; APED; EX; JEFE; DIE; KEEKED; MINI; ONO; OOP; NOR; ELEMIS; TEXTS; TURRS; WYN; EW; NU,266,FET; ANATMAN; ADZ; ACCEDED; DEED; HEH; GEEK; ELEMI; LEX; ENOL; QIN; QINS; EMS; FAT; DURR; ZO; JO; NU,Player1
561,322,ADDIOS; DATA; CAT; BEADED; BEE; EFF; HAHA; EKKA; MIME; JEFF; MONK; DIMP; HAHAS; INGLES; FET; TE; URN; TEW; KY; NY; ZEN; REV; RE; EN,269,GOWD; BEBOPS; ACED; CEE; CEE; GEED; AJEE; ILL; INGLE; EMO; NONG; BEER; JEFFS; NONGS; TE; LIT; UP; TEX; ZA; NOS; RE; ER; ON,Player1
562,319,COWMEN; MAAS; ADAW; DEADEN; EFFED; GHEE; HAJJ; GLEE; GLEEK; MAN; AL; KONK; PLEON; GLEEKS; PLEONS; TURNON; WYNN; GOX; NUT,272,CEZVES; SCABBED; DEEV; DEEVE; GIE; DI; EIK; NIMB; EH; NEG; EON; NOOP; RAJ; SORN; REIK; TURNT; UT; TALE; ZA,Player1
563,351,PLEURAE; ABACA; DAEDAL; BEE; FAE; HEH; JIG; CLEM; NEMN; JO; PONE; SCOOP; SORTS; WYN; NIX; GAW; ZE; NE,245,PRUTA; ADD; GEDECKT; BEE; FEED; GIED; LEKU; MIKING; NENE; COO; ERR; SONS; VID; BEET; HET; JOT; NOH; ZO,Player1
564,297,TIKE; ZOAEAE; DACE; DECAL; FAB; GEY; CIDE; MILLE; KEEN; NON; PONE; MILLER; QIN; TIKES; SORN; THEM; UNTO; XED; THAN; EWT; UR; NURR,317,TOLZEY; BABA; KNEADED; DEED; FEG; HEH; EIKED; HEM; GI; JOL; PE; QI; TOLZEYS; MILLERS; DACES; JUN; EM; HAN; GIN; ZE; NUR,Player2
565,294,JIFF; JACANA; ABAC; DEDENDA; GEED; HIE; HE; LEKE; MELA; NOG; POOP; JACANAS; ABACAS; POOPS; NURL; TWO; WEE; RAH; DEV; EEN; AN,286,JIFFIES; BEEF; IDEAED; CEE; GAGES; KIKE; JELAB; MEM; OGEED; NOON; QI; QIS; EARNT; NOTT; RUT; NYS; TUX; ZOO; ER; EN,Player1
566,316,WEANER; AB; BINGED; CAD; CABA; ADZE; ECAD; WAE; GHEE; FEIJOA; ALLEE; ELM; JA; OKA; PHI; JAR; CABAS; ELMS; TWAE; SUQ; OW; ZE; VOW; INN; NU,346,BINGE; ADZ; CAB; PEBA; CEDED; FED; CEE; FEG; HI; KEG; MIKE; LEME; NEP; JO; ORA; ROOF; PHIS; ORTS; STEM; UNCEDED; ENVY; ZEX; ST; ST; NA,Player2
567,249,HUI; HUIA; ACAI; ABBE; ZEE; FEED; JEE; JEELIE; LIMN; NAH; LENO; PHEEZES; JOR; HUIAS; ET; MOT; NOR; WAD; NY; NEW; VET; AN; ON,344,HEEZES; ABACAS; ABB; CEDED; DEEDED; GIGHE; JEFE; ILK; MMM; NOGG; NOOK; PRE; NORK; LIMNS; PRESS; UT; EW; AX; ZAX; UT; TE; AR,Player2
568,285,NAVEW; PANT; BUNCED; WALTZED; CAAED; ZEE; AGEE; HAHA; NIEF; MMM; JOKOL; PINKEN; RORE; ROOS; DEGS; ESTS; JAR; ATT,325,WALTZ; BUNCE; CEBID; PANTED; BEE; FED; EGG; JEE; EELLIKE; DAN; LO; QI; QIN; SNEE; RUT; PYX; WYN; ON,Player2
569,307,JAGER; COVET; BAC; CAA; VEE; CEE; GHEE; JAI; OAKLIKE; FEHM; ME; MO; LO; VEER; OPED; JAGERS; EST; POT; NUR; LOW; MEW; NU; NOR,320,COVE; ABBESS; DEFO; CAAED; DEEDED; FEG; FEH; DIKE; ILIA; LENG; FEHME; NEON; QI; PED; BACKS; PO; LENGS; MET; TURN; JYNX; DEN; OR,Player2
570,278,NERTZ; NOAH; DADA; BACCAE; BEGAD; FEED; GHEE; JAEGER; KLIK; KILL; JA; HON; QI; QIS; UNPOPE; EX; YAW; GIEN; SIR; NUN,313,TRASHER; BACCA; BEDDED; BEG; ER; FER; GIE; KIKE; FEMME; MEE; NOON; POPE; SOSS; TRETS; TUTU; YEX; WE; ZEN; NU,Player2
571,256,ICE; AAH; CADEE; CADEE; BEE; HEED; GEEK; LEME; ENG; ENOL; POA; QADIS; MONGS; JA; JUNTA; SWY; ZEROS; XU,341,SHOES; ABBS; QADI; DEADENED; FEG; FIG; LIKE; LINKMEN; MONG; PO; LIKER; EROS; FETT; TUT; JAW; ZE; NY; ZEN,Player2
572,295,WRIER; JAM; CACA; ALDEA; ABAND; FEED; GHEE; EEJIT; GANG; ILK; MOME; PI; PRONK; EEJITS; TSK; WYN; ALDEAS; MEN,269,UNMEW; EBBET; BAND; NEEDED; UNMEWED; GAFF; HI; LIKED; GAFFE; NENE; OWRIER; QI; ROO; SNOTS; VUG; ZE; NY,Player1
573,275,ZERK; ZANANA; BACCA; BEDE; BEDE; YE; AGEE; JEE; LEMEL; JINNI; HILLO; YEN; POM; EYEN; SORN; ENURN; WOK; DEV; ZE; IT; ET,338,KYTE; TAXA; ADAW; BACCAE; JEED; EFFED; GIGHE; HILL; MM; DJINNI; KON; POM; ROK; LEMELS; ZANANAS; SUQS; SORNS; REH; NU; NIT,Player2
574,294,AMOVED; BABE; VEE; PEA; KEA; DEGAGE; JAI; MINNIE; MOJO; NOOP; KNEEPADS; MINNIES; PEALS; TEFFS; TAB; TABU; DEV; NY; ZO; ER; IN; NU,338,KNEEPAD; ODD; ACCEDED; DEEK; EFF; HEIGH; MELL; BABEL; OKEH; QI; MELLS; EFFS; HEIGHT; ET; ST; RURU; LEX; WAX; WET; ZE; IN; ON,Player2
575,280,REMEX; MAE; CADE; DECADE; AB; AGEE; JEFFED; JAIL; MING; KNEE; NOON; POOH; SORN; PLONGES; DEEVES; CEDERS; UTS; ZE; ZEN; TAG; ZE; RE,346,XENIA; CABBIE; CEDER; DEEVE; EFFED; HEH; DEKE; ELK; AG; ME; LONGE; QI; PLONGE; JAILS; RAGEE; RUNT; WYE; EW; KI; NUT; NON,Player2
576,323,WEFTS; AZAN; CATCHT; BEDAD; DAD; TAE; EGG; AJI; ELEMI; JEEL; OON; NOON; QIN; SORN; STURT; NY; EX; WEX; UR; RE,318,SANDHI; CATCH; BEDEW; DEBE; CEE; FEG; HEINIE; LEKE; MELL; MM; GONK; QI; KROON; MELLS; BEDEWS; ZE; ZEP; PE; MEU; REN,Player1
577,298,BLANK; TAATA; BLANKED; ATAATA; DEE; KEEF; HAHA; JIGGED; MEH; GIEN; DONKO; OOP; RECCOS; STEDDED; SH; JUN; TRY; WEX; REB; ZE,323,ONETIME; BI; ECCO; TEDDED; DEEN; EFF; IGGED; EELLIKE; MNA; BIN; POI; RECCO; KEEFS; PORNS; STUNT; WAN; WE; NY; NEW; DEV,Player2
578,288,GYP; FAWNED; BACCAE; DEEDED; FEG; HIE; EKKA; JEMIMA; MONG; MONGO; QI; ORE; SONS; TI; TO; VARS; ZOS; NEVE; ZEN; ST,270,MIDDAY; GABBED; EEEW; EF; BAH; AJEE; MEIKLE; ILL; NILL; OOP; QIN; ERR; NILLS; ARS; TRUGO; TUX; WE; ZE; NOO,Player1
579,333,LADRONE; DAB; CONCHED; ADZ; ADZE; EAR; FE; AGEE; JIG; KALI; NANNIE; NOON; QI; SORNS; TOC; ERUV; YAPP; SOX; ZED; TUN,273,BRRR; CONCHE; NEEZED; DEB; DEBE; EE; FEEB; GIGA; KEEK; MEH; ELM; APP; SNEEZED; GIGAS; SUM; AW; WAW; GIN; UN,Player1
580,251,TROUSE; AAL; DEARE; SEA; DAE; FED; HAHA; KEEK; MMM; JAM; ENLINK; JO; PO; JAMS; ILKS; TIP; EX; ZE; VOE; TIN,328,GERBILS; BI; ECCE; REDDED; DEE; FEG; GID; ILK; INK; BIN; NENE; NOPE; ENLINKS; STOOR; UR; OWT; WYNN; ZE; TI,Player2
581,337,RONZER; KABAB; DEEDER; ZEE; NEAFE; HIGH; DILLI; KED; ILKA; EN; NON; QI; BRONZERS; MENTOR; UNTURN; XU; NY; TWP; AW; ZEN,305,MATIER; ACCA; DEEDED; DEF; GHEE; AJEE; ILK; DILLING; MEME; JO; OPPO; HIGHS; ACCAS; GHEES; PAVS; ST; NY; REF; NEF; KIN,Player1
582,286,TYRO; ZANY; BACCO; DEDENDA; CEE; FED; UGH; AJEE; EELLIKE; MI; ME; KON; RIF; TYROS; RIFT; ENURN; EX; AW; RAW; INN,330,TWERP; PUBE; BEDAD; ADZ; EEEW; GAGE; HEUGH; IF; ELEMI; JINNE; KO; NOOP; BACCOS; TOBACCOS; RIFTS; AGS; VEX; VEXT; WETS; AN,Player2
583,320,CONTO; QI; NABE; YEDE; CATENAE; ADDENDA; EEN; EFF; GHEE; HIJAB; ALKALI; JEFF; PE; CEDER; CEDERS; NABES; LUG; AX; WE; NOMEN; WEN,311,TYIN; CATENA; BA; ADDEND; CEDE; BAE; EEN; EGG; GIE; KIKE; LEMME; NOME; PROM; PROMS; ROSE; STROP; STURT; ZAX; WE; ZA,Player1
584,297,CEPES; VADE; DADA; KADE; PEE; EFF; DADAH; AGGIE; ALLEE; EEK; JAK; MIMEO; NON; ERR; HEIRS; TEPEE; TARTS; SUQ; TYE; ZED; DEN; EEN; NO,336,COMIX; ABACI; KERBED; EVADE; EPEE; GED; HEIR; JEE; MIME; JA; EL; FON; POON; MAGGIES; MIMEOS; TART; URN; WAD; ZA; TEW; TURN; TURNT; EN,Player2
585,325,CWM; RAJAH; CAZH; BLEW; EBB; EBBED; DEED; JEFF; JIG; MEEMIE; LEGAL; NONE; POP; CWMS; ORS; LEGALS; TI; RUT; WE; VAG; ST,258,MHORR; CIG; DADA; ZEE; CEE; BA; DEE; FOGIE; KEEK; GAL; DEEK; HON; QI; QIS; MHORRS; PER; TORS; TUN; NYED; EX; ZE,Player1
586,259,PONZU; ZEA; MACA; CAAED; CEE; FEG; QI; KIEKIE; LEMMA; OLM; NOPE; PONZUS; MANGOS; SHIED; ST; DEEV; NY; ZO; NU; RE,287,MANGO; BOBAC; BEDDED; DEE; FEEN; GHEE; HIED; FLEEK; JEE; NOON; HERN; JEERS; MACAS; BATT; TURRS; XYST; NAW; EW; JA; NU,Player2
587,263,HOSED; QAT; BEDAD; BEEDIE; VEE; FEE; AIGA; KAKI; JEE; MM; JO; FON; OOR; BACCOS; AIGAS; EMOS; TE; FURR; AX; TWA; AW,310,DEVIANT; BACCO; BEEDI; CEDE; FEE; HE; GEGGIE; ELEMI; ILL; NILL; JOOK; APP; CEDER; JOOKS; ST; MOT; UG; ER; FURRY; ZE,Player2
588,327,SECEDE; CAT; ABACAS; BATTA; TEE; DEE; FEG; NIE; GEEK; MALLEI; MONK; NOOK; QI; ORS; ESTS; UNTURN; WYN; NOX; EW; ZA; AN,295,ZEE; BATT; SECEDED; ADDED; BENNE; EFFED; AHIGH; JEFFED; JINGLE; MEM; KOJI; POP; MOP; BATTAS; CATER; VESTS; GRR; ST; NEW; TEEN; NAN,Player1
589,307,THANX; FANS; ADDAX; DEED; FA; GAB; DEI; KIKE; JELL; MM; LEONE; OPPO; ORS; TURNT; YU; EW; WET; REW; NAM,275,HEASTS; BOCCA; SEEDBED; BETE; FEG; GHI; JIG; JEEL; GEEK; ME; NON; DERN; JEELS; RUNS; ZO; ZEN; NEW; MEN,Player1
590,318,BETHS; TANH; DAEDAL; AB; DEE; TAGGEE; JIG; GLIKE; NIM; DENI; NOON; PRONK; GLIKES; SUQS; ARY; ZA; WET; ZA; MEN,314,LATEXES; SCAB; CEDED; DEX; FEDEX; FEH; GEEK; MMM; ELK; JEON; LOOP; ERR; ENURN; WE; WET; NY; WET; UN,Player1
591,318,AVERTED; BAD; DADA; CEE; BADE; AGED; AIA; KIEKIE; AMENAGED; LOON; OPPO; ACCENDS; QIS; HEHS; URP; WE; ZOPPO; YES; TEW; NU; NE; ON,374,TENET; ACCEND; DEBE; JEER; EFF; HEH; JIGGED; LEMME; ALL; NOOK; QI; REH; EFFS; TALL; RUTS; YE; XU; NOW; ZE; RURP; IN,Player2
592,324,LEGMEN; NAAM; DAB; CEE; CEE; HAG; AJI; KLIK; KAM; FEEN; NOON; SORER; QIS; STRUNT; STRUNTS; NY; XU; ZEN; LEZ,359,RAVENED; EBB; CEDED; CEDED; EFF; HE; KEG; ELEMI; DJIN; MONO; QI; OPPOS; KNUR; OWT; THEW; TEW; TOWT; NY,Player2
593,316,PANNER; KABAR; ADDER; CADEE; VEE; AGEE; JEED; GIG; NIMMING; NOLO; QOPH; QOPHS; ROT; BATTS; AW; ZA; SPANNERS; UT; VOR; UN; ON,287,POAKES; BA; ADVECT; CEDED; EFF; HEIGH; LEKE; LEVEE; MEH; JOT; RAGEE; SPANNER; TEFF; KNURS; OXY; WAX; NEW; ZO; EN; NE,Player1
594,342,ENURN; ABATE; BANDED; ABANDED; FEEB; EGGHEAD; KIEF; MM; JINN; GLOP; SPORKS; BACCOS; EX; THIGHS; ZE; KIEFS; TEN; ET; JO,334,NEONATE; BACCO; REDDED; DEE; FEED; HIGH; FILK; ELMEN; NEON; QI; ROONS; EW; NY; WO; ZEX; REW; GU; MIR,Player1
595,335,DANNY; NOVA; ABACA; EBB; DAE; DEE; FEE; HIGH; KEG; EKING; KENO; QI; PRO; SPELL; SUSU; SOX; PROW; ZE; RITZ; ZEN; EEN,284,MY; TWAT; ADD; ENDEW; CEDED; FEND; GHEE; JIGJIG; ELL; MEME; LEONE; QIN; PROSO; THIGH; ST; VOL; VOLT; RIT; MAR; AR,Player1
596,302,MINGS; ARC; JAB; DEADEN; CEE; DEAF; HAGG; KEEK; HELM; JOL; IMP; LIKER; TROP; VAR; WIMPS; ZO; VAX; UN; NEWT; URN; DEN,388,NUCLEON; SCAB; ARCADED; SCABBED; EEL; FEE; GID; LIKE; LINN; NOON; PROEM; SESS; HELMS; EWT; AX; YE; ZE; UT; HET; REH; TOM,Player2
597,286,QUOP; SWAM; BAM; DADA; NEEP; ABAC; ABACA; WEE; GHEE; JEE; FILLE; LENG; JO; TRANQS; LENGS; ROOT; WROOT; NUN; ZEX; ZEN,389,QUOPS; TRANQ; SWAMPS; BAC; SEC; BEDDED; BEEF; EGGER; FEH; KIKE; MINIM; KENO; FILLER; GHEES; NTH; ATT; NY; OX; ZE; GRR,Player2
598,305,SH; WAFF; ACCA; NEWB; EDGED; FEG; WAFFIE; KEEK; MIME; GENOM; MIMEO; QI; HOOR; SOSS; NUT; VEE; ZO; IT; EAT; EN,296,TWEEPS; ABASH; JADE; HEEDED; CEE; GHEE; EEJIT; ALKALI; ALKALIN; LEDGED; PLEDGED; BORN; GRR; WAFFIES; RUNT; NY; XU; ZE; ER; AN,Player1
599,275,NEMNS; RAV; DAB; NAMED; MEE; FEH; AIGA; LAH; ELK; EKE; DONNEE; POP; SNORTS; QUA; KYU; ZE; TAJ; IT; UT,299,ENSERFS; BACCAE; RAVENED; SEEDBED; FEG; NEIGH; AJI; KLIEG; JA; OMLAH; NONE; NEIGHS; TORC; EX; WRY; EW; REW; ZED; NO,Player2
600,284,HOGGS; PEE; DADAH; BEE; DAE; HAAF; KIKES; ELHI; MMM; JEFFED; POO; ERR; MENT; TUTU; AX; WE; WEX; ZE; ZEN; RE; NON,337,SPEOSES; BABACO; CEDED; DEED; EFFED; JIG; EELLIKE; INCEDED; INN; NONI; RORE; BABACOS; HAAFS; TIP; NY; ZA; VAX; WET; NOD; NAN; NE,Player2
601,240,YEED; YEA; EA; BAAED; ZEA; DEE; GAGE; QI; EIK; MALLEE; LIN; HEBEN; ENG; EIKON; ROK; HEHS; STENTS; NUT; WE; AWN; UR,338,YEEDS; QAID; BOCCA; ADZED; DEFO; FEE; HEBE; HEH; LEK; QIN; MI; ENG; JOMO; SPORK; SPORKS; STEN; OPT; JUTS; EX; RAM; ZE,Player2
602,0,,0,,Draw
603,285,WEX; ALANG; BAC; GADDED; WEXED; DEF; WIG; KEECH; JILL; MEEKEN; ENE; NEON; PROOF; MEEKENS; NEONS; SOSS; HIT; TURR; WHIT; UR; NET; UN,316,HATBOX; BEGAT; BAAED; EECH; DEF; HI; JEE; WIGLIKE; MEEK; MM; KOA; PE; JAR; PROOFS; SOS; DEFT; IT; RUNT; WHITY; ZE; ZE; EN,Player2
604,298,TRIKE; ZEA; AUDAD; MAE; BEE; RAGEE; HIC; HALF; MIME; DINK; JELLO; NOOB; PER; STRIKES; GHEES; PERTS; OW; ZE; FEET; VEX; NE,359,LOZENS; BACCAE; ADDEEM; ABED; FEE; GHEE; HICK; JELL; GEM; INN; MIMEO; NOPE; SABED; THICK; GRR; JUT; WRY; VOW; EX; NE,Player2
